,HABIT in Images-TRAITS,,,,,,,,,,,,,,,,,DEPENDS ON leaf_type = simple,DEPENDS ON leaf_type = simple,DEPENDS ON leaf_type = pinnately compound OR palmately compound,DEPENDS ON leaf_type = pinnately compound OR palmately compound OR trifoliate,,,DEPENDS ON leaf_type = simple,DEPENDS ON leaf_type = simple,DEPENDS ON leaf_type = simple,DEPENDS ON leaf_type = simple,,,DEPENDS ON Are_flowers_present = YES,DEPENDS ON Are_flowers_present = YES AND flower_type = showy/petals present,DEPENDS ON Are_flowers_present = YES,DEPENDS ON Are_flowers_present = YES AND flower_type = showy/petals present,DEPENDS ON Are_flowers_present = YES and flower_type = showy/petals present,,,,,,,,,DEPENDS on thorns = no thorns,,,DEPENDS ON leaf_arrangment = OPPOSITE,DEPENDS ON leaf_arrangement opposite AND pith_type = solid
"Wet area, Forest",broadleaf shrub,Viburnum cassinoides,possum-haw,"northern wild-raisin, witherod viburnum",Adoxaceae,WI,"Rare plant of wet woods, cedar swamps, marshes, fens, and bogs. Only a few records from WI.","Small to medium shrub to 2m with opposite oval to elliptic leaves, the midvein hairy on the underside.  Margins entire or crenulate (shallowly toothed or wavy). Flowers are small, creamy white, in terminal, rounded clusters 5-10 cm wide.  Fruit a 6-10mm long oval drupe, maturing from white to pink to blue-black and waxy.  ","May, June, July",,,,Native,opposite,simple,Upright,no thorns,ovate,elliptic,,,entire,wavy,acute,rounded,rounded,obtuse,No,"Yes, No",Showy / Colorful,white,cyme,bilateral,5,drupe,"white, pink, blue, black",glabrous - matte,hairy,pinnate,orange,red,grooved,scurfy,hairless,No,solid,unavailable
Forest,broadleaf shrub,Viburnum dentatum,southern arrowwood,arrowwood viburnum,Adoxaceae,U.S.,"Introduced ornamental, but sometimes escapes. Native to North Carolina in scattered locations in the northern Piedmont and Coastal Plain.","Shrub to 2 m tall with opposite, ovate to broadly ovate leaves with coarse teeth.  Lateral veins are straight and terminate in teeth.  Difficult to distinguish from native V. rafinesquianum, but generally has broader, sometimes nearly round leaves and longer (1 cm or more) petioles.","May, June",Ornamental,"Opposite, coarsely toothed leaves.","Viburnum rafinesquianum, the downy arrowwood, has narrower leaves on shorter petioles (1/4""). The leaves tend to be hairier, especially on the lower surface, with threadlike stipules.",Introduced,opposite,simple,Upright,no thorns,ovate,orbicular,,,coarsely toothed,,acute,obtuse,rounded,cordate,No,"Yes, No",Showy / Colorful,white,cyme,bilateral,5,drupe,"black, blue",hairy,hairy,pinnate,yellow,"orange, red",none of these features,hairy,,No,solid,unavailable
Forest,broadleaf shrub,Viburnum edule,squashberry,mooseberry viburnum,Adoxaceae,WI,"Rare shrub, in WI known only from Barron County on moist, quartzite, talus slopes in the Blue Hills.  ","Small shrub to 2m tall with opposite, shallowly 3-lobed leaves and palmate venation.  Youngest leaves may be unlobed. Underside of leaves have long soft hairs along the veins.  Small white flowers clustered in small 1 - 2.5 cm wide cyme.  Fruit a red 1 - 1.5 cm drupe.  ","May, June, July",,,,ENDANGERED,opposite,simple,Upright,no thorns,lobed,ovate,,,coarsely toothed,,acute,,rounded,cordate,No,"Yes, No",Showy / Colorful,white,cyme,bilateral,5,drupe,"orange, red",glabrous - matte,hairy,,red,,none of these features,hairless,,No,solid,unavailable
Forest,broadleaf shrub,Viburnum lantana,wayfaring tree,,Adoxaceae,Eurasia,"Introduced ornamental, rarely escapes. ","Shrub with opposite, rather thick leaves that are dark green above and greyish below with velvety hairs.  Leaves are almost as broad as long.  Prominent venation on the leaf underside. Buds naked.  Flowers white, in small cymes.  Fruits become orange-red then dark blue-black.  Leaves in fall often fall when still green, but may turn red.",June,Ornamental,"Dark green, broadly ovate opposite leaves with velvety undersides and naked buds.",,Introduced,opposite,simple,Upright,no thorns,ovate,elliptic,,,wavy,finely toothed,acute,obtuse,rounded,obtuse,No,"Yes, No",Showy / Colorful,white,cyme,bilateral,5,drupe,"red, orange, black",hairy,"hairy, whitish/waxy (glaucous)",reticulate,green,red,none of these features,fuzzy,scurfy,No,solid,unavailable
"Forest, Disturbed area",broadleaf shrub,Viburnum lentago,nannyberry,sheepberry,Adoxaceae,WI,Widespread large shrub of forest and forest margins,Large multi-stemmed shrub or small tree often used as an ornamental for its showy white clusters of flowers in spring.,"May, June",Fruits attractive to birds and wildlife and are edible.,"Shrub with opposite simple leaves having slightly winged petioles and smooth, brown, pointy terminal buds.","Dogwoods (e.g. Cornus foemina) have round petioles and arcuate leaf venation, and round white or blue fruits.   ",Native,opposite,simple,Upright,no thorns,ovate,elliptic,,,finely toothed,,acute,acuminate,rounded,acute,No,"Yes, No",Showy / Colorful,white,cyme,bilateral,5,drupe,"blue, black",glabrous - matte,glabrous - matte,pinnate,red,orange,wavy or winged margin,hairy,hairless,No,solid,unavailable
Forest,broadleaf shrub,Viburnum opulus,high-bush cranberry,"European cranberry-bush, cranberry viburnum, guelder rose, snowball-bush",Adoxaceae,Europe,"Common introduced shrub naturalized throughout WI woodlands, streambanks, and ditches. Also commonly cultivated. Red fruits persist through the winter, and are dispersed by birds.",Large shrub with opposite lobed leaves with linear stipules and glands at the petiole apex.  Buds ovoid and bright green.  Bright red berries in fall persist through the winter.,June,Ornamental,Opposite lobed leaves with petiole glands and stipules.,"Native American cranberry viburnum (Viburnum trilobum) is almost indistinguishable. Some guidebooks say that the petiole glands on the native species are more often stalked with a flat top, as opposed to the sessile and indented glands of V. opulus.",Introduced - naturalized,opposite,simple,Upright,no thorns,lobed,,,,coarsely toothed,entire,acute,obtuse,rounded,obtuse,No,"Yes, No",Showy / Colorful,white,cyme,bilateral,5,drupe,red,"glabrous - matte, hairy","glabrous - matte, hairy",3-veined or palmate,unavailable,,glands near leaf base,hairless,,Yes,solid,unavailable
"Forest, Disturbed area",broadleaf shrub,Viburnum prunifolium,black-haw,smooth black-haw,Adoxaceae,WI,"Present in only a few southeastern counties, in moist or dry woods, thickets, streambanks, or roadsides.","Tall shrub or small tree with opposite simple leaves, elliptic to obovate in shape and finely serrate.  Petioles are slender and may be narrowly winged.  White flowers in showy, sessile, terminal cymes.  Fruits blue-black at maturity and ellipsoid.","April, May",Edible fruits. Important food for birds.,"Tall shrub or small tree in SE WI with opposite, finely toothed leaves and sessile cymes of white flowers or blue-black fruits.",NA,Special concern,opposite,simple,Upright,no thorns,obovate,elliptic,,,finely toothed,,acute,obtuse,rounded,obtuse,No,"Yes, No",Showy / Colorful,white,cyme,bilateral,5,drupe,"blue, black",glabrous - matte,glabrous - matte,pinnate,purple,red,none of these features,hairless,scurfy,No,solid,unavailable
Forest,broadleaf shrub,Viburnum rafinesquianum,arrow-wood,downy arrow-wood,Adoxaceae,WI,Widespread in WI in forest understories and along woodland margins.,"Medium sized shrub (1-2 m tall) with straight stems and arching branches. Leaves opposite, ovate and pointy, with coarsely toothed margin and threadlike stipules. Leaves often hairy on the underside.  Lateral veins are straight and terminate in teeth","May, June",Straight stems were used to make arrows.  Fruits consumed by wildlife.,"Opposite, narrowly ovate leaves that are coarsely toothed on short petioles and with threadlike stipules. ","Viburnum dentatum, the southern arrowwood is very similar, but the leaves tend to be broader (nearly as broad as long) and less hairy, with longer petioles and no stipules.",Native,opposite,simple,Upright,no thorns,ovate,lanceolate,,,coarsely toothed,,acute,acuminate,rounded,cordate,No,"Yes, No",Showy / Colorful,white,cyme,bilateral,5,drupe,"blue, black","glabrous - matte, hairy",hairy,pinnate,unavailable,,none of these features,hairy,,Yes,solid,unavailable
Forest,broadleaf shrub,Viburnum trilobum,American cranberry-bush,"high-bush cranberry, cranberry viburnum",Adoxaceae,WI,"Widespread in WI moist forests, as well as streambanks and shores","Common shrub of moist forest and forest edges, with opposite, simple, lobed leaves and petiolar glands.  Showy white flowers in flat-topped cymes, with larger sterile flowers around the outside and smaller fertile flowers towards the center. Fruits develop in late summer and fall, becoming bright red and persisting through winter.",June,Forage of secondary quality for birds.  ,Opposite lobed leaves with petiole glands and stipules.  Clusters of bright red berries that persist into winter.,"The European highbush cranberry (Viburnum opulus) is almost indistinguishable. Some guidebooks say that the petiole glands on the native species are more often stalked with a flat top, as opposed to the sessile and indented glands of V. opulus.",Native,opposite,simple,Upright,no thorns,lobed,,,,coarsely toothed,entire,acute,obtuse,rounded,obtuse,No,"Yes, No",Showy / Colorful,white,cyme,bilateral,5,drupe,red,"glabrous - matte, hairy","glabrous - matte, hairy",3-veined or palmate,unavailable,,glands near leaf base,hairless,,Yes,solid,unavailable
"Forest, Disturbed area, Prairie","broadleaf tree, broadleaf shrub",Zanthoxylum americanum,common prickly-ash,northern prickly-ash,Rutaceae,WI,"Found throughout WI in upland forests. May become weedy along roadsides, forest edges and old fields.",Coming soon!,"April, May",,Shrub to 25' tall. Has prickles along stems and pinnate leaves with up to 11 leaflets.,"Zanthoxylum clava-herculis has stout prickles on trunk and has more leaflets (to 19). This species can also be confused with Robinia pseudoacacia, which is a much larger plant and has different flowers and fruit. ",Native - potentially invasive,alternate,pinnately compound,Upright,stipular spines,,,7-11,ovate,entire,finely toothed,,,,,No,"Yes, No",Inconspicuous / Green,,"umbel, cyme",radial,"4, 5",berry,"green, orange, yellow, red","glabrous-matte, prickly, glabrous - glossy","glabrous - matte, hairy, prickly","pinnate, reticulate",yellow,yellow-green,none of these features,unavailable,,No,,
